URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Размер,Цвет товара
https://001.com.ua/korob-kabelnyy-plastikovyy-60x40-mm-2-m-e-trunking-stand-60-40-e-next,new,,,https://001.com.ua/media/photos/enext/cable-trunking/enext-korob-kabelnyy-e-trunking-stand-60-40-s033009-photo.jpg ;; https://001.com.ua/media/photos/enext/cable-trunking/gabaritnye-razmery-enext-e-trunking-stand-60-40-s033009-photo.jpg,"Короб кабельный пластиковый 60×40 мм (2 м) e.trunking.stand.60.40, E.NEXT",Короб для проводов,E.NEXT,s033009,s033009,instock,1,12,"65,74","Короб кабельный пластиковый 60×40 мм (2 м) e.trunking.stand.60.40, E.NEXT","<h2>Описание товара</h2><p>Короба кабельные изготавливаются из ПВХ не поддерживающего горения и предназначены для защиты кабеля и провода от механических повреждений при прокладках проводов по поверхности стен.</p><p><strong>Длина короба:</strong> 2 м.</p><p>Рекомендуемый объем заполнения короба (в целях естественного охлаждения кабеля): 40%.</p><p><strong>Температура монтажа и эксплуатации:</strong> -5...+60°C.</p><p><strong>Степень защиты:</strong> IP40.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Толщина стенки</td><td>1,2</td></tr></tbody></table> ","Короб кабельний пластиковий 60×40 мм (2 м) e.trunking.stand.60.40, E.NEXT","<h2>Опис товару</h2><p>Короби кабельні виготовляються з ПВХ, що не підтримує горіння, і призначені для захисту кабелю і проводу від механічних пошкоджень при прокладанні проводів по поверхні стін.</p><p><strong>Довжина короба:</strong> 2 м.</p><p>Рекомендований обсяг заповнення короба (з метою природного охолодження кабелю): 40%.</p><p><strong>Температура монтажу та експлуатації:</strong> -5...+60°C.</p><p><strong>Ступінь захисту:</strong> IP40.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Товщина стінки</td><td>1,2</td></tr></tbody></table> ",Русский ~ 60×40,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-16x16-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 16×16/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010002,A0070010002,instock,1,12,"21,20","Кабель-канал пластиковый 16×16/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>16×16</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 16×16/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>16×16</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 16×16,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-12x12-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 12×12/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010012,A0070010012,instock,1,12,"15,78","Кабель-канал пластиковый 12×12/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>12×12</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 12×12/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>12×12</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 12×12,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-15x10-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 15×10/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010001,A0070010001,instock,1,12,"17,04","Кабель-канал пластиковый 15×10/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>15×10</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 15×10/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>15×10</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 15×10,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-20x10-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 20×10/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010003,A0070010003,instock,1,12,"22,28","Кабель-канал пластиковый 20×10/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>20×10</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 20×10/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>20×10</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 20×10,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-25x16-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 25×16/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010004,A0070010004,instock,1,12,"27,54","Кабель-канал пластиковый 25×16/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>25×16</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 25×16/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>25×16</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 25×16,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-25x25-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 25×25/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010013,A0070010013,instock,1,12,"41,58","Кабель-канал пластиковый 25×25/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>25×25</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 25×25/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>25×25</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 25×25,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-40x16-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 40×16/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010005,A0070010005,instock,1,12,"49,61","Кабель-канал пластиковый 40×16/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>40×16</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 40×16/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>40×16</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 40×16,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-40x40-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 40×40/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010007,A0070010007,instock,1,12,"71,32","Кабель-канал пластиковый 40×40/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>40×40</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 40×40/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>40×40</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 40×40,Русский ~ Белый
https://001.com.ua/kabel-kanal-plastikovyy-60x40-2000-mm-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/cabling/asko-kabel-kanal-photo.jpg,"Кабель-канал пластиковый 60×40/2000 мм, АСКО-УКРЕМ",Короб для проводов,АСКО-УКРЕМ,A0070010008,A0070010008,instock,1,12,"80,18","Кабель-канал пластиковый 60×40/2000 мм, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Кабель-каналы предназначены для удобства прокладки электрических сетей внутри помещений.</p><p>Изготовлены из ПВХ, не поддерживающего горения.</p><p>Обеспечиваемая степень защиты: IP44.</p><p>Температура монтажа: -5...+60°C.</p><p>Способ монтажа: при монтаже элементы кабельного канала крепятся к основанию с помощью винтов (саморезов), стыкуются между собой посредством пластмассовых угловых соединителей.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Размер кабель-канала, Ш×В, мм</td><td>60×40</td></tr><tr><td>Цвет</td><td>белый</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>","Кабель-канал пластиковий 60×40/2000 мм, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Кабель-канали призначені для зручності прокладки електричних мереж всередині приміщень.</p><p>Виготовлені з ПВХ, що не підтримує горіння.</p><p>Забезпечувана ступінь захисту: IP44.</p><p>Температура монтажу: -5...+60°C.</p><p>Спосіб монтажу: при монтажі елементи кабельного каналу кріпляться до основи за допомогою гвинтів (саморізів), стикуються між собою за допомогою пластмасових кутових з'єднувачів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Розмір кабель-каналу, Ш×В, мм</td><td>60×40</td></tr><tr><td>Колір</td><td>білий</td></tr><tr><td>Тип</td><td>кабель-канал</td></tr></tbody></table>",Русский ~ 60×40,Русский ~ Белый
